Member_number,Date,productId,items,productName,price,Category,TotalPrice,Month,Weekday
4404,2014-10-10,65,3,candy,3.6,Bakery & Sweets,10.8,10,Friday
2934,2014-10-30,1,2,tropical fruit,7.8,Fresh Food,15.6,10,Thursday
4080,2014-04-23,7,1,citrus fruit,1.5,Fresh Food,1.5,4,Wednesday
1266,2014-08-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,8,Wednesday
4244,2014-12-05,73,1,oil,3.4,Pantry Staples,3.4,12,Friday
2545,2014-04-13,37,2,herbs,6.5,Fresh Food,13.0,4,Sunday
3427,2014-06-05,57,3,meat,8.5,Fresh Food,25.5,6,Thursday
2174,2014-09-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9,Thursday
3849,2014-10-09,23,1,pork,7.2,Fresh Food,7.2,10,Thursday
4015,2014-11-10,2,3,whole milk,1.8,Dairy,5.4,11,Monday
3123,2014-12-15,2,3,whole milk,1.8,Dairy,5.4,12,Monday
3366,2014-12-19,56,1,white wine,14.2,Beverages,14.2,12,Friday
4916,2014-11-07,61,3,liquor,8.5,Beverages,25.5,11,Friday
4698,2014-07-24,55,1,cleaner,11.8,Household & Hygiene,11.8,7,Thursday
1137,2014-05-16,150,1,nut snack,4.9,Snacks,4.9,5,Friday
1781,2014-03-15,15,1,specialty bar,5.2,Bakery & Sweets,5.2,3,Saturday
1519,2014-10-28,11,1,butter,3.2,Dairy,3.2,10,Tuesday
4262,2014-08-17,69,1,domestic eggs,1.25,Fresh Food,1.25,8,Sunday
4625,2014-01-03,83,2,white bread,0.3,Bakery & Sweets,0.6,1,Friday
4823,2014-02-22,2,2,whole milk,1.8,Dairy,3.6,2,Saturday
2669,2014-03-20,83,1,white bread,0.3,Bakery & Sweets,0.3,3,Thursday
1417,2014-10-14,74,2,whipped/sour cream,5.5,Dairy,11.0,10,Tuesday
2311,2014-10-26,38,2,soda,0.8,Beverages,1.6,10,Sunday
4387,2014-10-22,91,3,frozen dessert,2.8,Frozen & Processed Food,8.399999999999999,10,Wednesday
4833,2014-08-17,69,1,domestic eggs,1.25,Fresh Food,1.25,8,Sunday
1002,2014-04-26,11,2,butter,3.2,Dairy,6.4,4,Saturday
1019,2014-12-10,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,12,Wednesday
1548,2014-10-01,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,10,Wednesday
2350,2014-04-03,4,1,other vegetables,0.8,Fresh Food,0.8,4,Thursday
4599,2014-04-23,24,1,pastry,3.1,Bakery & Sweets,3.1,4,Wednesday
2983,2014-02-28,1,3,tropical fruit,7.8,Fresh Food,23.4,2,Friday
1994,2014-07-21,38,1,soda,0.8,Beverages,0.8,7,Monday
2611,2014-02-16,131,1,roll products,8.6,Specialty & Seasonal,8.6,2,Sunday
2649,2014-09-03,78,3,baking powder,1.8,Pantry Staples,5.4,9,Wednesday
4941,2014-06-12,2,3,whole milk,1.8,Dairy,5.4,6,Thursday
1836,2014-04-13,2,1,whole milk,1.8,Dairy,1.8,4,Sunday
1878,2014-06-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6,Monday
3184,2014-09-10,76,1,sliced cheese,4.2,Dairy,4.2,9,Wednesday
1924,2014-05-20,4,2,other vegetables,0.8,Fresh Food,1.6,5,Tuesday
3266,2014-10-30,64,3,UHT-milk,2.1,Dairy,6.300000000000001,10,Thursday
4807,2014-05-21,45,2,curd,9.8,Dairy,19.6,5,Wednesday
1746,2014-03-21,22,3,root vegetables,1.8,Fresh Food,5.4,3,Friday
3267,2014-03-27,4,1,other vegetables,0.8,Fresh Food,0.8,3,Thursday
3216,2014-11-02,4,1,other vegetables,0.8,Fresh Food,0.8,11,Sunday
3629,2014-11-05,7,3,citrus fruit,1.5,Fresh Food,4.5,11,Wednesday
1142,2014-05-22,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,5,Thursday
1178,2014-06-15,1,3,tropical fruit,7.8,Fresh Food,23.4,6,Sunday
2391,2014-11-01,2,1,whole milk,1.8,Dairy,1.8,11,Saturday
1753,2014-07-30,96,1,hygiene articles,7.5,Household & Hygiene,7.5,7,Wednesday
4607,2014-06-09,24,2,pastry,3.1,Bakery & Sweets,6.2,6,Monday
2762,2014-10-27,24,3,pastry,3.1,Bakery & Sweets,9.3,10,Monday
1959,2014-03-23,3,2,pip fruit,3.0,Fresh Food,6.0,3,Sunday
2776,2014-05-14,79,1,specialty cheese,12.14,Dairy,12.14,5,Wednesday
4554,2014-07-18,83,2,white bread,0.3,Bakery & Sweets,0.6,7,Friday
4367,2014-08-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8,Friday
3265,2014-07-09,2,1,whole milk,1.8,Dairy,1.8,7,Wednesday
4665,2014-01-12,38,1,soda,0.8,Beverages,0.8,1,Sunday
4224,2014-10-06,40,3,grapes,9.4,Fresh Food,28.200000000000003,10,Monday
1759,2014-07-28,17,2,bottled water,0.5,Beverages,1.0,7,Monday
4712,2014-09-21,2,1,whole milk,1.8,Dairy,1.8,9,Sunday
1364,2014-01-07,7,1,citrus fruit,1.5,Fresh Food,1.5,1,Tuesday
4465,2014-01-04,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,1,Saturday
4635,2014-02-02,78,1,baking powder,1.8,Pantry Staples,1.8,2,Sunday
1852,2014-01-04,1,3,tropical fruit,7.8,Fresh Food,23.4,1,Saturday
4551,2014-01-07,129,3,mayonnaise,1.8,Specialty & Seasonal,5.4,1,Tuesday
1134,2014-02-18,60,2,cream cheese,6.3,Dairy,12.6,2,Tuesday
3151,2014-08-20,57,3,meat,8.5,Fresh Food,25.5,8,Wednesday
2593,2014-04-16,64,1,UHT-milk,2.1,Dairy,2.1,4,Wednesday
2318,2014-12-10,95,1,frozen fish,5.8,Frozen & Processed Food,5.8,12,Wednesday
1483,2014-01-13,57,1,meat,8.5,Fresh Food,8.5,1,Monday
1892,2014-08-05,7,1,citrus fruit,1.5,Fresh Food,1.5,8,Tuesday
4184,2014-09-17,3,2,pip fruit,3.0,Fresh Food,6.0,9,Wednesday
2741,2014-08-10,64,3,UHT-milk,2.1,Dairy,6.300000000000001,8,Sunday
2461,2014-01-24,17,3,bottled water,0.5,Beverages,1.5,1,Friday
3608,2014-01-24,88,1,house keeping products,8.5,Household & Hygiene,8.5,1,Friday
3038,2014-12-30,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,12,Tuesday
1772,2014-02-04,35,1,sugar,1.2,Bakery & Sweets,1.2,2,Tuesday
3548,2014-10-20,51,1,dessert,1.15,Bakery & Sweets,1.15,10,Monday
3010,2014-05-11,22,2,root vegetables,1.8,Fresh Food,3.6,5,Sunday
4010,2014-08-11,18,2,yogurt,2.2,Dairy,4.4,8,Monday
4466,2014-07-14,2,1,whole milk,1.8,Dairy,1.8,7,Monday
4191,2014-08-05,7,3,citrus fruit,1.5,Fresh Food,4.5,8,Tuesday
1578,2014-08-24,114,1,napkins,21.8,Household & Hygiene,21.8,8,Sunday
2837,2014-10-13,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,10,Monday
4860,2014-06-25,7,3,citrus fruit,1.5,Fresh Food,4.5,6,Wednesday
2047,2014-05-12,19,2,sausage,3.1,Fresh Food,6.2,5,Monday
4649,2014-09-05,25,2,canned beer,1.1,Beverages,2.2,9,Friday
3247,2014-03-09,159,1,rice,11.1,Pantry Staples,11.1,3,Sunday
4192,2014-02-22,11,3,butter,3.2,Dairy,9.600000000000001,2,Saturday
3491,2014-06-26,22,3,root vegetables,1.8,Fresh Food,5.4,6,Thursday
1025,2014-02-06,27,1,coffee,8.5,Beverages,8.5,2,Thursday
3556,2014-12-17,16,1,butter milk,6.1,Dairy,6.1,12,Wednesday
3698,2014-07-11,22,1,root vegetables,1.8,Fresh Food,1.8,7,Friday
1534,2014-07-02,4,2,other vegetables,0.8,Fresh Food,1.6,7,Wednesday
1327,2014-12-14,40,1,grapes,9.4,Fresh Food,9.4,12,Sunday
1716,2014-08-16,20,1,brown bread,0.8,Bakery & Sweets,0.8,8,Saturday
4500,2014-11-15,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,11,Saturday
1097,2014-05-03,71,1,shopping bags,5.12,Household & Hygiene,5.12,5,Saturday
3614,2014-04-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4,Sunday
1717,2014-07-26,3,3,pip fruit,3.0,Fresh Food,9.0,7,Saturday
1981,2014-11-01,2,2,whole milk,1.8,Dairy,3.6,11,Saturday
2320,2014-03-25,18,1,yogurt,2.2,Dairy,2.2,3,Tuesday
3088,2014-03-11,44,1,newspapers,3.2,Specialty & Seasonal,3.2,3,Tuesday
4920,2014-10-09,2,3,whole milk,1.8,Dairy,5.4,10,Thursday
4338,2014-10-25,3,2,pip fruit,3.0,Fresh Food,6.0,10,Saturday
2093,2014-06-01,114,2,napkins,21.8,Household & Hygiene,43.6,6,Sunday
4212,2014-05-12,127,1,organic sausage,8.6,Fresh Food,8.6,5,Monday
3817,2014-03-12,32,3,red/blush wine,12.2,Beverages,36.599999999999994,3,Wednesday
2552,2014-10-08,11,1,butter,3.2,Dairy,3.2,10,Wednesday
2524,2014-08-03,56,1,white wine,14.2,Beverages,14.2,8,Sunday
2454,2014-07-12,32,1,red/blush wine,12.2,Beverages,12.2,7,Saturday
1498,2014-10-29,7,1,citrus fruit,1.5,Fresh Food,1.5,10,Wednesday
2222,2014-04-03,23,3,pork,7.2,Fresh Food,21.6,4,Thursday
3905,2014-01-25,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1,Saturday
3485,2014-11-10,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11,Monday
4403,2014-06-24,1,1,tropical fruit,7.8,Fresh Food,7.8,6,Tuesday
2661,2014-12-14,2,1,whole milk,1.8,Dairy,1.8,12,Sunday
2415,2014-09-14,24,1,pastry,3.1,Bakery & Sweets,3.1,9,Sunday
4165,2014-09-16,8,2,beef,19.5,Fresh Food,39.0,9,Tuesday
1838,2014-06-14,4,2,other vegetables,0.8,Fresh Food,1.6,6,Saturday
4129,2014-02-28,135,2,meat spreads,7.8,Fresh Food,15.6,2,Friday
3468,2014-06-02,74,2,whipped/sour cream,5.5,Dairy,11.0,6,Monday
3515,2014-04-13,76,1,sliced cheese,4.2,Dairy,4.2,4,Sunday
4683,2014-05-09,10,3,chicken,7.2,Fresh Food,21.6,5,Friday
4415,2014-08-22,17,2,bottled water,0.5,Beverages,1.0,8,Friday
3778,2014-04-27,3,2,pip fruit,3.0,Fresh Food,6.0,4,Sunday
2406,2014-10-27,22,1,root vegetables,1.8,Fresh Food,1.8,10,Monday
2726,2014-11-27,24,1,pastry,3.1,Bakery & Sweets,3.1,11,Thursday
3370,2014-12-14,4,1,other vegetables,0.8,Fresh Food,0.8,12,Sunday
4485,2014-01-27,51,1,dessert,1.15,Bakery & Sweets,1.15,1,Monday
3266,2014-09-06,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,9,Saturday
3115,2014-07-09,108,3,zwieback,12.3,Snacks,36.900000000000006,7,Wednesday
2479,2014-03-05,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,3,Wednesday
1628,2014-11-13,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,11,Thursday
1023,2014-06-13,69,2,domestic eggs,1.25,Fresh Food,2.5,6,Friday
1089,2014-12-05,18,2,yogurt,2.2,Dairy,4.4,12,Friday
1386,2014-12-21,23,3,pork,7.2,Fresh Food,21.6,12,Sunday
3221,2014-09-09,38,2,soda,0.8,Beverages,1.6,9,Tuesday
2623,2014-11-22,2,1,whole milk,1.8,Dairy,1.8,11,Saturday
2142,2014-05-23,17,2,bottled water,0.5,Beverages,1.0,5,Friday
4164,2014-03-03,45,1,curd,9.8,Dairy,9.8,3,Monday
1277,2014-01-25,11,3,butter,3.2,Dairy,9.600000000000001,1,Saturday
2927,2014-09-01,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,9,Monday
4455,2014-10-09,70,2,margarine,3.5,Pantry Staples,7.0,10,Thursday
4042,2014-07-15,1,1,tropical fruit,7.8,Fresh Food,7.8,7,Tuesday
1239,2014-04-18,57,2,meat,8.5,Fresh Food,17.0,4,Friday
1542,2014-09-13,18,3,yogurt,2.2,Dairy,6.6000000000000005,9,Saturday
4208,2014-02-03,23,2,pork,7.2,Fresh Food,14.4,2,Monday
4106,2014-07-25,1,2,tropical fruit,7.8,Fresh Food,15.6,7,Friday
1853,2014-03-25,7,1,citrus fruit,1.5,Fresh Food,1.5,3,Tuesday
2701,2014-08-16,2,3,whole milk,1.8,Dairy,5.4,8,Saturday
3539,2014-03-19,63,2,liquor (appetizer),11.2,Beverages,22.4,3,Wednesday
1428,2014-10-18,26,1,berries,10.8,Fresh Food,10.8,10,Saturday
2424,2014-03-23,45,2,curd,9.8,Dairy,19.6,3,Sunday
1528,2014-06-12,2,1,whole milk,1.8,Dairy,1.8,6,Thursday
3150,2014-08-11,21,1,hamburger meat,12.3,Fresh Food,12.3,8,Monday
3635,2014-12-23,8,2,beef,19.5,Fresh Food,39.0,12,Tuesday
4078,2014-09-27,3,3,pip fruit,3.0,Fresh Food,9.0,9,Saturday
3606,2014-11-11,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11,Tuesday
4066,2014-01-24,21,1,hamburger meat,12.3,Fresh Food,12.3,1,Friday
4508,2014-11-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,11,Saturday
2284,2014-03-24,17,1,bottled water,0.5,Beverages,0.5,3,Monday
3450,2014-11-26,24,3,pastry,3.1,Bakery & Sweets,9.3,11,Wednesday
4097,2014-05-18,11,2,butter,3.2,Dairy,6.4,5,Sunday
4096,2014-04-20,29,3,ham,15.2,Fresh Food,45.599999999999994,4,Sunday
2637,2014-09-18,2,1,whole milk,1.8,Dairy,1.8,9,Thursday
3007,2014-12-02,25,1,canned beer,1.1,Beverages,1.1,12,Tuesday
1859,2014-11-05,1,3,tropical fruit,7.8,Fresh Food,23.4,11,Wednesday
1479,2014-03-29,3,2,pip fruit,3.0,Fresh Food,6.0,3,Saturday
1719,2014-04-25,38,1,soda,0.8,Beverages,0.8,4,Friday
1618,2014-07-13,50,1,bottled beer,1.8,Beverages,1.8,7,Sunday
3976,2014-10-05,4,1,other vegetables,0.8,Fresh Food,0.8,10,Sunday
2482,2014-01-21,3,1,pip fruit,3.0,Fresh Food,3.0,1,Tuesday
4899,2014-08-27,22,1,root vegetables,1.8,Fresh Food,1.8,8,Wednesday
2364,2014-07-23,3,2,pip fruit,3.0,Fresh Food,6.0,7,Wednesday
2478,2014-02-25,114,3,napkins,21.8,Household & Hygiene,65.4,2,Tuesday
3680,2014-10-25,45,2,curd,9.8,Dairy,19.6,10,Saturday
2552,2014-06-20,84,2,female sanitary products,2.5,Personal Care,5.0,6,Friday
3676,2014-06-09,74,1,whipped/sour cream,5.5,Dairy,5.5,6,Monday
1855,2014-07-16,4,2,other vegetables,0.8,Fresh Food,1.6,7,Wednesday
3582,2014-11-29,26,1,berries,10.8,Fresh Food,10.8,11,Saturday
2688,2014-12-21,2,2,whole milk,1.8,Dairy,3.6,12,Sunday
3782,2014-05-14,2,1,whole milk,1.8,Dairy,1.8,5,Wednesday
1427,2014-06-12,20,1,brown bread,0.8,Bakery & Sweets,0.8,6,Thursday
4310,2014-07-07,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,7,Monday
2803,2014-10-26,27,2,coffee,8.5,Beverages,17.0,10,Sunday
4601,2014-01-05,6,3,pot plants,3.5,Household & Hygiene,10.5,1,Sunday
2027,2014-02-26,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2,Wednesday
1398,2014-08-23,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,8,Saturday
1896,2014-07-25,35,2,sugar,1.2,Bakery & Sweets,2.4,7,Friday
3731,2014-08-18,131,2,roll products,8.6,Specialty & Seasonal,17.2,8,Monday
2764,2014-04-18,74,1,whipped/sour cream,5.5,Dairy,5.5,4,Friday
3909,2014-09-16,1,3,tropical fruit,7.8,Fresh Food,23.4,9,Tuesday
2857,2014-12-12,3,1,pip fruit,3.0,Fresh Food,3.0,12,Friday
2192,2014-11-21,70,1,margarine,3.5,Pantry Staples,3.5,11,Friday
1507,2014-06-06,17,1,bottled water,0.5,Beverages,0.5,6,Friday
4617,2014-11-03,44,1,newspapers,3.2,Specialty & Seasonal,3.2,11,Monday
3920,2014-02-17,38,3,soda,0.8,Beverages,2.4000000000000004,2,Monday
1843,2014-09-24,38,1,soda,0.8,Beverages,0.8,9,Wednesday
2946,2014-09-20,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9,Saturday
1087,2014-12-16,38,2,soda,0.8,Beverages,1.6,12,Tuesday
2014,2014-12-19,3,2,pip fruit,3.0,Fresh Food,6.0,12,Friday
1473,2014-02-27,38,3,soda,0.8,Beverages,2.4000000000000004,2,Thursday
3095,2014-08-17,22,1,root vegetables,1.8,Fresh Food,1.8,8,Sunday
4461,2014-05-13,154,3,cake bar,2.4,Bakery & Sweets,7.199999999999999,5,Tuesday
3879,2014-12-03,38,1,soda,0.8,Beverages,0.8,12,Wednesday
3083,2014-06-09,1,3,tropical fruit,7.8,Fresh Food,23.4,6,Monday
1114,2014-04-25,14,3,chocolate,11.5,Bakery & Sweets,34.5,4,Friday
2390,2014-08-26,4,1,other vegetables,0.8,Fresh Food,0.8,8,Tuesday
1625,2014-01-10,6,3,pot plants,3.5,Household & Hygiene,10.5,1,Friday
4842,2014-10-19,69,1,domestic eggs,1.25,Fresh Food,1.25,10,Sunday
4798,2014-05-19,3,2,pip fruit,3.0,Fresh Food,6.0,5,Monday
3127,2014-03-24,23,2,pork,7.2,Fresh Food,14.4,3,Monday
4051,2014-12-18,17,2,bottled water,0.5,Beverages,1.0,12,Thursday
1004,2014-08-19,22,3,root vegetables,1.8,Fresh Food,5.4,8,Tuesday
3782,2014-09-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,9,Sunday
2974,2014-01-01,26,1,berries,10.8,Fresh Food,10.8,1,Wednesday
1938,2014-09-25,38,2,soda,0.8,Beverages,1.6,9,Thursday
4973,2014-05-28,18,2,yogurt,2.2,Dairy,4.4,5,Wednesday
3065,2014-12-28,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,12,Sunday
2704,2014-08-02,92,1,vinegar,1.5,Pantry Staples,1.5,8,Saturday
3083,2014-09-19,69,3,domestic eggs,1.25,Fresh Food,3.75,9,Friday
4442,2014-04-08,24,3,pastry,3.1,Bakery & Sweets,9.3,4,Tuesday
2147,2014-09-15,99,1,canned vegetables,5.7,Frozen & Processed Food,5.7,9,Monday
4594,2014-12-24,2,3,whole milk,1.8,Dairy,5.4,12,Wednesday
1108,2014-08-22,80,1,salty snack,0.5,Snacks,0.5,8,Friday
4277,2014-09-04,20,2,brown bread,0.8,Bakery & Sweets,1.6,9,Thursday
2058,2014-05-08,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,5,Thursday
1041,2014-06-29,1,1,tropical fruit,7.8,Fresh Food,7.8,6,Sunday
4494,2014-06-11,26,1,berries,10.8,Fresh Food,10.8,6,Wednesday
3246,2014-01-14,6,3,pot plants,3.5,Household & Hygiene,10.5,1,Tuesday
2264,2014-10-17,4,1,other vegetables,0.8,Fresh Food,0.8,10,Friday
4931,2014-08-28,18,1,yogurt,2.2,Dairy,2.2,8,Thursday
3457,2014-03-17,10,1,chicken,7.2,Fresh Food,7.2,3,Monday
4444,2014-12-08,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,12,Monday
1724,2014-04-04,10,1,chicken,7.2,Fresh Food,7.2,4,Friday
1966,2014-02-14,92,3,vinegar,1.5,Pantry Staples,4.5,2,Friday
4126,2014-11-06,26,1,berries,10.8,Fresh Food,10.8,11,Thursday
3430,2014-01-12,4,1,other vegetables,0.8,Fresh Food,0.8,1,Sunday
2054,2014-11-21,18,2,yogurt,2.2,Dairy,4.4,11,Friday
3667,2014-05-11,38,1,soda,0.8,Beverages,0.8,5,Sunday
3329,2014-09-08,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,9,Monday
3841,2014-09-27,70,1,margarine,3.5,Pantry Staples,3.5,9,Saturday
2687,2014-12-16,45,3,curd,9.8,Dairy,29.400000000000002,12,Tuesday
1328,2014-08-14,1,2,tropical fruit,7.8,Fresh Food,15.6,8,Thursday
4211,2014-04-03,50,1,bottled beer,1.8,Beverages,1.8,4,Thursday
2604,2014-09-17,40,2,grapes,9.4,Fresh Food,18.8,9,Wednesday
1937,2014-07-26,35,1,sugar,1.2,Bakery & Sweets,1.2,7,Saturday
3856,2014-03-03,66,3,onions,1.3,Fresh Food,3.9000000000000004,3,Monday
3484,2014-12-25,8,2,beef,19.5,Fresh Food,39.0,12,Thursday
1549,2014-03-02,69,1,domestic eggs,1.25,Fresh Food,1.25,3,Sunday
1702,2014-05-05,24,3,pastry,3.1,Bakery & Sweets,9.3,5,Monday
3694,2014-08-01,2,2,whole milk,1.8,Dairy,3.6,8,Friday
4608,2014-07-20,60,1,cream cheese,6.3,Dairy,6.3,7,Sunday
2376,2014-06-15,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,6,Sunday
3282,2014-07-10,58,1,ice cream,1.8,Frozen & Processed Food,1.8,7,Thursday
2349,2014-03-14,61,3,liquor,8.5,Beverages,25.5,3,Friday
2936,2014-03-07,66,3,onions,1.3,Fresh Food,3.9000000000000004,3,Friday
2311,2014-03-13,7,2,citrus fruit,1.5,Fresh Food,3.0,3,Thursday
1661,2014-07-21,51,2,dessert,1.15,Bakery & Sweets,2.3,7,Monday
2652,2014-09-04,29,1,ham,15.2,Fresh Food,15.2,9,Thursday
2049,2014-04-02,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4,Wednesday
4855,2014-06-16,104,1,cat food,11.2,Pet Care,11.2,6,Monday
2715,2014-05-23,3,3,pip fruit,3.0,Fresh Food,9.0,5,Friday
4132,2014-03-02,18,2,yogurt,2.2,Dairy,4.4,3,Sunday
1887,2014-02-03,18,1,yogurt,2.2,Dairy,2.2,2,Monday
1832,2014-08-21,2,1,whole milk,1.8,Dairy,1.8,8,Thursday
1176,2014-11-21,33,3,frozen potato products,3.0,Frozen & Processed Food,9.0,11,Friday
3382,2014-11-13,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,11,Thursday
1444,2014-03-07,2,3,whole milk,1.8,Dairy,5.4,3,Friday
1702,2014-05-13,23,2,pork,7.2,Fresh Food,14.4,5,Tuesday
3447,2014-06-30,70,1,margarine,3.5,Pantry Staples,3.5,6,Monday
4759,2014-01-24,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,1,Friday
2536,2014-02-09,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2,Sunday
3666,2014-04-12,25,3,canned beer,1.1,Beverages,3.3000000000000003,4,Saturday
3767,2014-07-06,66,1,onions,1.3,Fresh Food,1.3,7,Sunday
3271,2014-02-25,124,3,specialty fat,4.5,Pantry Staples,13.5,2,Tuesday
3654,2014-06-17,1,1,tropical fruit,7.8,Fresh Food,7.8,6,Tuesday
4871,2014-07-07,14,2,chocolate,11.5,Bakery & Sweets,23.0,7,Monday
1217,2014-12-03,7,2,citrus fruit,1.5,Fresh Food,3.0,12,Wednesday
1616,2014-05-03,70,3,margarine,3.5,Pantry Staples,10.5,5,Saturday
1329,2014-02-22,51,1,dessert,1.15,Bakery & Sweets,1.15,2,Saturday
4603,2014-11-17,2,1,whole milk,1.8,Dairy,1.8,11,Monday
4431,2014-05-10,20,1,brown bread,0.8,Bakery & Sweets,0.8,5,Saturday
3913,2014-04-11,25,3,canned beer,1.1,Beverages,3.3000000000000003,4,Friday
2325,2014-11-06,24,1,pastry,3.1,Bakery & Sweets,3.1,11,Thursday
4117,2014-08-03,18,1,yogurt,2.2,Dairy,2.2,8,Sunday
2174,2014-01-05,20,1,brown bread,0.8,Bakery & Sweets,0.8,1,Sunday
4541,2014-04-03,22,1,root vegetables,1.8,Fresh Food,1.8,4,Thursday
3670,2014-05-06,14,3,chocolate,11.5,Bakery & Sweets,34.5,5,Tuesday
3719,2014-10-26,2,3,whole milk,1.8,Dairy,5.4,10,Sunday
3499,2014-07-13,25,1,canned beer,1.1,Beverages,1.1,7,Sunday
1749,2014-12-09,29,1,ham,15.2,Fresh Food,15.2,12,Tuesday
1572,2014-05-17,10,2,chicken,7.2,Fresh Food,14.4,5,Saturday
2271,2014-02-03,22,2,root vegetables,1.8,Fresh Food,3.6,2,Monday
3834,2014-05-18,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,5,Sunday
1146,2014-05-23,18,1,yogurt,2.2,Dairy,2.2,5,Friday
4298,2014-03-22,2,2,whole milk,1.8,Dairy,3.6,3,Saturday
4164,2014-09-25,38,2,soda,0.8,Beverages,1.6,9,Thursday
3998,2014-01-08,58,1,ice cream,1.8,Frozen & Processed Food,1.8,1,Wednesday
3786,2014-10-21,129,3,mayonnaise,1.8,Specialty & Seasonal,5.4,10,Tuesday
3285,2014-10-21,1,3,tropical fruit,7.8,Fresh Food,23.4,10,Tuesday
3159,2014-04-18,3,1,pip fruit,3.0,Fresh Food,3.0,4,Friday
3820,2014-07-26,16,1,butter milk,6.1,Dairy,6.1,7,Saturday
1808,2014-12-15,35,2,sugar,1.2,Bakery & Sweets,2.4,12,Monday
4860,2014-02-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2,Saturday
1928,2014-05-23,50,3,bottled beer,1.8,Beverages,5.4,5,Friday
1438,2014-01-19,2,1,whole milk,1.8,Dairy,1.8,1,Sunday
4290,2014-03-26,38,2,soda,0.8,Beverages,1.6,3,Wednesday
1818,2014-12-08,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12,Monday
1176,2014-08-04,59,3,hard cheese,4.5,Dairy,13.5,8,Monday
4879,2014-09-19,16,3,butter milk,6.1,Dairy,18.299999999999997,9,Friday
1574,2014-06-17,38,2,soda,0.8,Beverages,1.6,6,Tuesday
1045,2014-04-10,12,2,fruit/vegetable juice,2.1,Beverages,4.2,4,Thursday
1168,2014-10-31,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,10,Friday
4648,2014-10-03,66,1,onions,1.3,Fresh Food,1.3,10,Friday
1931,2014-03-04,3,3,pip fruit,3.0,Fresh Food,9.0,3,Tuesday
2868,2014-03-04,24,3,pastry,3.1,Bakery & Sweets,9.3,3,Tuesday
3082,2014-07-22,25,2,canned beer,1.1,Beverages,2.2,7,Tuesday
2935,2014-04-21,2,2,whole milk,1.8,Dairy,3.6,4,Monday
2639,2014-06-08,50,1,bottled beer,1.8,Beverages,1.8,6,Sunday
2789,2014-07-12,83,1,white bread,0.3,Bakery & Sweets,0.3,7,Saturday
4153,2014-02-14,2,1,whole milk,1.8,Dairy,1.8,2,Friday
3761,2014-02-12,1,2,tropical fruit,7.8,Fresh Food,15.6,2,Wednesday
4444,2014-04-25,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4,Friday
2824,2014-09-05,3,1,pip fruit,3.0,Fresh Food,3.0,9,Friday
1146,2014-07-12,17,1,bottled water,0.5,Beverages,0.5,7,Saturday
4796,2014-03-02,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3,Sunday
4586,2014-09-26,2,1,whole milk,1.8,Dairy,1.8,9,Friday
1987,2014-10-29,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10,Wednesday
4376,2014-12-07,4,2,other vegetables,0.8,Fresh Food,1.6,12,Sunday
2511,2014-06-18,2,1,whole milk,1.8,Dairy,1.8,6,Wednesday
3364,2014-05-06,8,1,beef,19.5,Fresh Food,19.5,5,Tuesday
